location,datetime,tempmax,humidity,solarradiation
colombo,2017-08-27,28.4,79.0,855.0
colombo,2017-08-28,27.9,82.0,470.0
colombo,2017-08-29,28.4,78.0,858.0
colombo,2017-08-30,28.4,80.0,634.0
colombo,2017-08-31,28.7,81.0,733.0
colombo,2017-09-01,28.9,81.0,669.0
colombo,2017-09-02,30.7,68.0,858.0
colombo,2017-09-03,26.9,85.0,81.0
colombo,2017-09-04,28.3,82.0,637.0
colombo,2017-09-05,27.4,83.0,506.0
colombo,2017-09-06,27.6,82.0,598.0
colombo,2017-09-07,27.0,83.0,419.0
colombo,2017-09-08,26.9,86.0,433.0
colombo,2017-09-09,26.5,86.0,370.0
colombo,2017-09-10,28.3,80.0,633.0
colombo,2017-09-11,27.9,83.0,665.0
colombo,2017-09-12,28.5,79.0,780.0
colombo,2017-09-13,26.3,88.0,300.0
colombo,2017-09-14,28.9,76.0,873.0
colombo,2017-09-15,29.2,76.0,896.0
colombo,2017-09-16,28.9,77.0,792.0
colombo,2017-09-17,28.3,79.0,628.0
colombo,2017-09-18,28.9,77.0,759.0
colombo,2017-09-19,29.1,74.0,918.0
colombo,2017-09-20,28.5,80.0,831.0
colombo,2017-09-21,28.2,79.0,795.0
colombo,2017-09-22,29.0,78.0,884.0
colombo,2017-09-23,29.1,75.0,950.0
colombo,2017-09-24,28.6,82.0,721.0
colombo,2017-09-25,27.2,88.0,564.0
colombo,2017-09-26,27.8,83.0,449.0
colombo,2017-09-27,27.6,86.0,779.0
colombo,2017-09-28,28.6,77.0,871.0
colombo,2017-09-29,29.2,73.0,905.0
colombo,2017-09-30,28.7,78.0,812.0
colombo,2017-10-01,27.9,86.0,618.0
colombo,2017-10-02,28.6,81.0,531.0
colombo,2017-10-03,28.3,81.0,623.0
colombo,2017-10-04,28.9,80.0,755.0
colombo,2017-10-05,27.9,82.0,437.0
colombo,2017-10-06,28.4,82.0,669.0
colombo,2017-10-07,28.2,82.0,636.0
colombo,2017-10-08,28.8,79.0,611.0
colombo,2017-10-09,28.5,79.0,513.0
colombo,2017-10-10,28.2,82.0,574.0
colombo,2017-10-11,26.9,85.0,413.0
colombo,2017-10-12,27.5,81.0,638.0
colombo,2017-10-13,27.7,84.0,490.0
colombo,2017-10-14,26.4,87.0,506.0
colombo,2017-10-15,27.4,80.0,0.0
colombo,2017-10-16,29.2,78.0,873.0
colombo,2017-10-17,29.3,73.0,862.0
colombo,2017-10-18,29.2,75.0,817.0
colombo,2017-10-19,28.0,80.0,714.0
colombo,2017-10-20,27.7,82.0,702.0
colombo,2017-10-21,29.4,74.0,859.0
colombo,2017-10-22,28.5,84.0,755.0
colombo,2017-10-23,29.0,80.0,782.0
colombo,2017-10-24,29.0,76.0,764.0
colombo,2017-10-25,29.1,75.0,797.0
colombo,2017-10-26,28.3,81.0,593.0
colombo,2017-10-27,28.8,74.0,909.0
colombo,2017-10-28,28.7,76.0,807.0
colombo,2017-10-29,28.5,81.0,716.0
colombo,2017-10-30,28.1,78.0,596.0
colombo,2017-10-31,26.7,85.0,275.0
colombo,2017-11-01,28.1,80.0,601.0
colombo,2017-11-02,28.0,84.0,712.0
colombo,2017-11-03,28.5,81.0,762.0
colombo,2017-11-04,28.5,78.0,604.0
colombo,2017-11-05,28.4,79.0,583.0
colombo,2017-11-06,28.9,80.0,800.0
colombo,2017-11-07,28.0,79.0,691.0
colombo,2017-11-08,27.5,84.0,605.0
colombo,2017-11-09,29.4,76.0,854.0
colombo,2017-11-10,28.0,76.0,572.0
colombo,2017-11-11,27.4,85.0,539.0
colombo,2017-11-12,29.2,68.0,889.0
colombo,2017-11-13,28.5,79.0,734.0
colombo,2017-11-14,28.8,78.0,819.0
colombo,2017-11-15,29.3,70.0,839.0
colombo,2017-11-16,29.1,72.0,868.0
colombo,2017-11-17,29.0,72.0,802.0
colombo,2017-11-18,28.6,76.0,664.0
colombo,2017-11-19,29.0,76.0,717.0
colombo,2017-11-20,28.6,85.0,731.0
colombo,2017-11-21,28.5,77.0,542.0
colombo,2017-11-22,29.2,74.0,797.0
colombo,2017-11-23,29.2,73.0,601.0
colombo,2017-11-24,29.2,68.0,570.0
colombo,2017-11-25,26.2,86.0,150.0
colombo,2017-11-26,26.2,86.0,313.0
colombo,2017-11-27,27.0,85.0,360.0
colombo,2017-11-28,28.1,76.0,418.0
colombo,2017-11-29,26.5,81.0,315.0
colombo,2017-11-30,26.2,85.0,431.0
colombo,2017-12-01,26.0,91.0,140.0
colombo,2017-12-02,28.1,81.0,600.0
colombo,2017-12-03,28.7,76.0,746.0
colombo,2017-12-04,30.3,66.0,841.0
colombo,2017-12-05,30.1,66.0,746.0
colombo,2017-12-06,28.7,75.0,716.0
colombo,2017-12-07,28.5,71.0,736.0
colombo,2017-12-08,29.1,66.0,844.0
colombo,2017-12-09,28.7,69.0,855.0
colombo,2017-12-10,28.9,69.0,846.0
colombo,2017-12-11,28.2,81.0,718.0
colombo,2017-12-12,28.1,82.0,718.0
colombo,2017-12-13,28.8,81.0,748.0
colombo,2017-12-14,28.4,81.0,713.0
colombo,2017-12-15,28.5,78.0,721.0
colombo,2017-12-16,30.9,65.0,711.0
colombo,2017-12-17,30.5,63.0,644.0
colombo,2017-12-18,30.6,53.0,781.0
colombo,2017-12-19,30.6,59.0,824.0
colombo,2017-12-20,28.8,75.0,556.0
colombo,2017-12-21,28.2,72.0,366.0
colombo,2017-12-22,30.5,57.0,579.0
colombo,2017-12-23,30.1,55.0,845.0
colombo,2017-12-24,29.5,63.0,580.0
colombo,2017-12-25,30.2,60.0,806.0
colombo,2017-12-26,30.3,63.0,698.0
colombo,2017-12-27,30.5,64.0,680.0
colombo,2017-12-28,30.2,53.0,499.0
colombo,2017-12-29,30.3,56.0,847.0
colombo,2017-12-30,30.6,58.0,792.0
colombo,2017-12-31,30.7,47.0,888.0
colombo,2018-01-01,28.8,70.0,818.0
colombo,2018-01-02,29.1,69.0,858.0
colombo,2018-01-03,28.9,70.0,733.0
colombo,2018-01-04,31.6,42.0,891.0
colombo,2018-01-05,30.4,41.0,807.0
colombo,2018-01-06,30.1,39.0,910.0
colombo,2018-01-07,29.8,41.0,920.0
colombo,2018-01-08,30.9,43.0,908.0
colombo,2018-01-09,29.8,56.0,832.0
colombo,2018-01-10,29.8,65.0,775.0
colombo,2018-01-11,30.1,67.0,817.0
colombo,2018-01-12,29.5,66.0,818.0
colombo,2018-01-13,28.3,71.0,636.0
colombo,2018-01-14,30.5,66.0,787.0
colombo,2018-01-15,32.3,46.0,846.0
colombo,2018-01-16,32.5,41.0,729.0
colombo,2018-01-17,31.7,40.0,820.0
colombo,2018-01-18,31.8,35.0,915.0
colombo,2018-01-19,31.5,43.0,774.0
colombo,2018-01-20,30.7,46.0,910.0
colombo,2018-01-21,30.6,47.0,927.0
colombo,2018-01-22,29.3,55.0,699.0
colombo,2018-01-23,29.4,58.0,726.0
colombo,2018-01-24,30.2,56.0,854.0
colombo,2018-01-25,32.2,41.0,934.0
colombo,2018-01-26,30.8,47.0,927.0
colombo,2018-01-27,30.6,50.0,811.0
colombo,2018-01-28,31.3,46.0,901.0
colombo,2018-01-29,33.0,42.0,841.0
colombo,2018-01-30,31.2,58.0,429.0
colombo,2018-01-31,31.2,54.0,308.0
colombo,2018-02-01,31.5,53.0,845.0
colombo,2018-02-02,30.3,58.0,836.0
colombo,2018-02-03,31.4,52.0,770.0
colombo,2018-02-04,30.7,53.0,630.0
colombo,2018-02-05,31.0,54.0,701.0
colombo,2018-02-06,30.8,61.0,798.0
colombo,2018-02-07,30.2,63.0,815.0
colombo,2018-02-08,30.3,58.0,649.0
colombo,2018-02-09,30.8,61.0,825.0
colombo,2018-02-10,29.7,65.0,764.0
colombo,2018-02-11,30.0,63.0,876.0
colombo,2018-02-12,31.0,56.0,817.0
colombo,2018-02-13,31.2,57.0,910.0
colombo,2018-02-14,32.1,49.0,976.0
colombo,2018-02-15,33.4,46.0,660.0
colombo,2018-02-16,33.6,47.0,881.0
colombo,2018-02-17,32.8,39.0,964.0
colombo,2018-02-18,30.3,54.0,860.0
colombo,2018-02-19,31.2,50.0,905.0
colombo,2018-02-20,32.2,33.0,1016.0
colombo,2018-02-21,29.9,49.0,925.0
colombo,2018-02-22,31.3,49.0,929.0
colombo,2018-02-23,30.5,58.0,779.0
colombo,2018-02-24,33.0,44.0,853.0
colombo,2018-02-25,32.1,56.0,637.0
colombo,2018-02-26,31.2,58.0,805.0
colombo,2018-02-27,29.6,69.0,732.0
colombo,2018-02-28,30.0,71.0,924.0
colombo,2018-03-01,30.3,68.0,930.0
colombo,2018-03-02,29.9,72.0,845.0
colombo,2018-03-03,30.0,73.0,759.0
colombo,2018-03-04,28.9,74.0,732.0
colombo,2018-03-05,29.9,67.0,772.0
colombo,2018-03-06,29.5,71.0,848.0
colombo,2018-03-07,29.3,71.0,710.0
colombo,2018-03-08,30.3,67.0,887.0
colombo,2018-03-09,30.6,64.0,739.0
colombo,2018-03-10,29.6,70.0,576.0
colombo,2018-03-11,30.3,68.0,865.0
colombo,2018-03-12,29.9,68.0,689.0
colombo,2018-03-13,30.0,67.0,898.0
colombo,2018-03-14,29.9,68.0,829.0
colombo,2018-03-15,31.1,63.0,864.0
colombo,2018-03-16,30.0,71.0,766.0
colombo,2018-03-17,29.5,82.0,696.0
colombo,2018-03-18,30.1,72.0,749.0
colombo,2018-03-19,29.5,78.0,823.0
colombo,2018-03-20,30.4,68.0,877.0
colombo,2018-03-21,30.2,72.0,923.0
colombo,2018-03-22,30.1,68.0,893.0
colombo,2018-03-23,30.6,67.0,961.0
colombo,2018-03-24,30.4,68.0,934.0
colombo,2018-03-25,30.5,63.0,932.0
colombo,2018-03-26,30.7,67.0,803.0
colombo,2018-03-27,29.7,72.0,812.0
colombo,2018-03-28,29.8,72.0,884.0
colombo,2018-03-29,30.3,66.0,836.0
colombo,2018-03-30,30.2,69.0,877.0
colombo,2018-03-31,30.4,70.0,803.0
colombo,2018-04-01,30.4,69.0,867.0
colombo,2018-04-02,29.8,73.0,824.0
colombo,2018-04-03,30.0,74.0,837.0
colombo,2018-04-04,30.6,66.0,869.0
colombo,2018-04-05,30.3,67.0,673.0
colombo,2018-04-06,30.2,73.0,932.0
colombo,2018-04-07,30.7,65.0,830.0
colombo,2018-04-08,30.6,64.0,847.0
colombo,2018-04-09,30.7,69.0,764.0
colombo,2018-04-10,31.5,61.0,922.0
colombo,2018-04-11,30.7,68.0,796.0
colombo,2018-04-12,30.6,69.0,869.0
colombo,2018-04-13,30.7,70.0,893.0
colombo,2018-04-14,30.9,72.0,888.0
colombo,2018-04-15,30.7,68.0,694.0
colombo,2018-04-16,30.6,70.0,836.0
colombo,2018-04-17,30.5,70.0,788.0
colombo,2018-04-18,29.5,81.0,752.0
colombo,2018-04-19,30.4,72.0,904.0
colombo,2018-04-20,30.3,71.0,919.0
colombo,2018-04-21,30.6,68.0,822.0
colombo,2018-04-22,30.2,75.0,841.0
colombo,2018-04-23,30.4,71.0,804.0
colombo,2018-04-24,30.7,70.0,896.0
colombo,2018-04-25,30.2,76.0,848.0
colombo,2018-04-26,30.4,75.0,893.0
colombo,2018-04-27,30.8,75.0,827.0
colombo,2018-04-28,29.9,77.0,755.0
colombo,2018-04-29,29.8,79.0,804.0
colombo,2018-04-30,29.7,77.0,765.0
colombo,2018-05-01,30.6,76.0,872.0
colombo,2018-05-02,30.0,82.0,839.0
colombo,2018-05-03,30.2,78.0,852.0
colombo,2018-05-04,29.9,75.0,718.0
colombo,2018-05-05,28.4,83.0,435.0
colombo,2018-05-06,29.5,79.0,670.0
colombo,2018-05-07,30.1,74.0,773.0
colombo,2018-05-08,29.4,77.0,707.0
colombo,2018-05-09,28.6,81.0,508.0
colombo,2018-05-10,30.2,72.0,789.0
colombo,2018-05-11,29.3,79.0,641.0
colombo,2018-05-12,28.1,83.0,636.0
colombo,2018-05-13,28.6,82.0,722.0
colombo,2018-05-14,29.1,75.0,577.0
colombo,2018-05-15,29.6,74.0,675.0
colombo,2018-05-16,28.5,81.0,545.0
colombo,2018-05-17,27.2,84.0,498.0
colombo,2018-05-18,27.1,85.0,448.0
colombo,2018-05-19,29.9,73.0,746.0
colombo,2018-05-20,27.8,83.0,355.0
colombo,2018-05-21,27.3,84.0,222.0
colombo,2018-05-22,28.5,82.0,652.0
colombo,2018-05-23,28.6,82.0,666.0
colombo,2018-05-24,26.9,86.0,237.0
colombo,2018-05-25,28.0,82.0,400.0
colombo,2018-05-26,27.4,84.0,392.0
colombo,2018-05-27,28.5,81.0,640.0
colombo,2018-05-28,29.4,77.0,713.0
colombo,2018-05-29,29.9,73.0,866.0
colombo,2018-05-30,30.0,77.0,878.0
colombo,2018-05-31,29.5,78.0,730.0
colombo,2018-06-01,28.2,81.0,482.0
colombo,2018-06-02,28.8,81.0,630.0
colombo,2018-06-03,28.7,80.0,706.0
colombo,2018-06-04,28.3,81.0,703.0
colombo,2018-06-05,29.2,77.0,762.0
colombo,2018-06-06,28.4,82.0,581.0
colombo,2018-06-07,27.2,88.0,641.0
colombo,2018-06-08,28.6,82.0,716.0
colombo,2018-06-09,29.0,79.0,783.0
colombo,2018-06-10,29.4,77.0,819.0
colombo,2018-06-11,29.1,78.0,862.0
colombo,2018-06-12,29.1,78.0,799.0
colombo,2018-06-13,28.4,82.0,609.0
colombo,2018-06-14,28.1,81.0,600.0
colombo,2018-06-15,28.4,83.0,738.0
colombo,2018-06-16,27.0,85.0,518.0
colombo,2018-06-17,28.3,81.0,590.0
colombo,2018-06-18,28.4,82.0,692.0
colombo,2018-06-19,28.5,79.0,785.0
colombo,2018-06-20,28.8,73.0,726.0
colombo,2018-06-21,27.6,82.0,638.0
colombo,2018-06-22,27.4,85.0,471.0
colombo,2018-06-23,28.2,80.0,777.0
colombo,2018-06-24,28.2,82.0,670.0
colombo,2018-06-25,27.9,83.0,668.0
colombo,2018-06-26,28.2,80.0,483.0
colombo,2018-06-27,28.0,80.0,640.0
colombo,2018-06-28,28.6,79.0,680.0
colombo,2018-06-29,28.1,81.0,658.0
colombo,2018-06-30,28.2,83.0,683.0
colombo,2018-07-01,28.4,79.0,741.0
colombo,2018-07-02,27.5,81.0,586.0
colombo,2018-07-03,28.8,80.0,709.0
colombo,2018-07-04,28.8,79.0,792.0
colombo,2018-07-05,28.8,78.0,799.0
colombo,2018-07-06,28.9,77.0,748.0
colombo,2018-07-07,28.6,77.0,810.0
colombo,2018-07-08,28.2,80.0,672.0
colombo,2018-07-09,28.0,82.0,670.0
colombo,2018-07-10,27.4,81.0,620.0
colombo,2018-07-11,27.1,82.0,416.0
colombo,2018-07-12,27.8,83.0,627.0
colombo,2018-07-13,28.5,80.0,827.0
colombo,2018-07-14,28.2,78.0,745.0
colombo,2018-07-15,27.9,83.0,744.0
colombo,2018-07-16,28.1,83.0,674.0
colombo,2018-07-17,28.4,79.0,835.0
colombo,2018-07-18,28.2,82.0,847.0
colombo,2018-07-19,28.2,79.0,836.0
colombo,2018-07-20,28.6,75.0,880.0
colombo,2018-07-21,28.5,77.0,840.0
colombo,2018-07-22,28.3,81.0,915.0
colombo,2018-07-23,28.5,79.0,904.0
colombo,2018-07-24,27.7,77.0,576.0
colombo,2018-07-25,28.0,82.0,774.0
colombo,2018-07-26,28.1,81.0,827.0
colombo,2018-07-27,28.0,83.0,854.0
colombo,2018-07-28,27.8,79.0,746.0
colombo,2018-07-29,28.0,79.0,798.0
colombo,2018-07-30,27.7,82.0,758.0
colombo,2018-07-31,27.6,82.0,766.0
colombo,2018-08-01,28.2,82.0,754.0
colombo,2018-08-02,27.5,84.0,616.0
colombo,2018-08-03,28.0,83.0,808.0
colombo,2018-08-04,28.4,79.0,836.0
colombo,2018-08-05,28.4,76.0,826.0
colombo,2018-08-06,28.3,79.0,866.0
colombo,2018-08-07,27.5,81.0,639.0
colombo,2018-08-08,27.3,81.0,677.0
colombo,2018-08-09,27.4,83.0,638.0
colombo,2018-08-10,27.5,83.0,688.0
colombo,2018-08-11,28.0,82.0,855.0
colombo,2018-08-12,26.9,84.0,532.0
colombo,2018-08-13,27.6,81.0,728.0
colombo,2018-08-14,27.1,86.0,524.0
colombo,2018-08-15,27.4,81.0,531.0
colombo,2018-08-16,28.1,79.0,764.0
colombo,2018-08-17,27.5,81.0,604.0
colombo,2018-08-18,27.2,82.0,703.0
colombo,2018-08-19,27.5,83.0,707.0
colombo,2018-08-20,27.7,82.0,915.0
colombo,2018-08-21,27.8,81.0,830.0
colombo,2018-08-22,27.7,84.0,861.0
colombo,2018-08-23,27.6,81.0,808.0
colombo,2018-08-24,27.7,80.0,900.0
colombo,2018-08-25,27.3,81.0,699.0
colombo,2018-08-26,27.6,81.0,830.0
colombo,2018-08-27,27.9,85.0,825.0
colombo,2018-08-28,27.8,81.0,810.0
colombo,2018-08-29,27.8,81.0,758.0
colombo,2018-08-30,28.1,80.0,875.0
colombo,2018-08-31,28.3,81.0,857.0
colombo,2018-09-01,28.4,76.0,932.0
colombo,2018-09-02,28.7,75.0,944.0
colombo,2018-09-03,28.5,74.0,948.0
colombo,2018-09-04,28.5,74.0,865.0
colombo,2018-09-05,28.5,72.0,909.0
colombo,2018-09-06,28.7,69.0,861.0
colombo,2018-09-07,28.8,71.0,986.0
colombo,2018-09-08,28.8,70.0,906.0
colombo,2018-09-09,29.0,71.0,786.0
colombo,2018-09-10,29.3,70.0,890.0
colombo,2018-09-11,29.4,69.0,905.0
colombo,2018-09-12,29.6,66.0,966.0
colombo,2018-09-13,29.5,68.0,933.0
colombo,2018-09-14,29.8,62.0,899.0
colombo,2018-09-15,29.5,68.0,867.0
colombo,2018-09-16,29.8,64.0,916.0
colombo,2018-09-17,29.5,72.0,821.0
colombo,2018-09-18,29.7,68.0,934.0
colombo,2018-09-19,28.2,79.0,454.0
colombo,2018-09-20,29.4,73.0,724.0
colombo,2018-09-21,27.2,82.0,536.0
colombo,2018-09-22,28.5,81.0,726.0
colombo,2018-09-23,29.0,79.0,853.0
colombo,2018-09-24,27.7,79.0,407.0
colombo,2018-09-25,28.7,78.0,665.0
colombo,2018-09-26,28.8,82.0,836.0
colombo,2018-09-27,28.7,82.0,800.0
colombo,2018-09-28,28.4,80.0,875.0
colombo,2018-09-29,27.7,81.0,546.0
colombo,2018-09-30,28.8,80.0,710.0
colombo,2018-10-01,29.1,73.0,764.0
colombo,2018-10-02,28.5,79.0,788.0
colombo,2018-10-03,27.7,83.0,670.0
colombo,2018-10-04,28.6,78.0,747.0
colombo,2018-10-05,29.3,75.0,732.0
colombo,2018-10-06,27.7,85.0,611.0
colombo,2018-10-07,26.9,85.0,445.0
colombo,2018-10-08,27.9,83.0,603.0
colombo,2018-10-09,27.8,83.0,605.0
colombo,2018-10-10,27.9,83.0,704.0
colombo,2018-10-11,28.2,83.0,775.0
colombo,2018-10-12,27.7,85.0,759.0
colombo,2018-10-13,27.7,79.0,559.0
colombo,2018-10-14,28.4,76.0,790.0
colombo,2018-10-15,29.0,75.0,841.0
colombo,2018-10-16,28.5,77.0,779.0
colombo,2018-10-17,27.4,79.0,410.0
colombo,2018-10-18,28.8,76.0,892.0
colombo,2018-10-19,28.4,79.0,736.0
colombo,2018-10-20,27.8,80.0,663.0
colombo,2018-10-21,28.1,83.0,759.0
colombo,2018-10-22,28.0,84.0,692.0
colombo,2018-10-23,27.8,80.0,697.0
colombo,2018-10-24,28.1,82.0,848.0
colombo,2018-10-25,27.3,81.0,565.0
colombo,2018-10-26,29.0,78.0,893.0
colombo,2018-10-27,29.1,76.0,735.0
colombo,2018-10-28,28.7,80.0,656.0
colombo,2018-10-29,28.7,76.0,740.0
colombo,2018-10-30,28.8,75.0,778.0
colombo,2018-10-31,28.3,81.0,418.0
colombo,2018-11-01,27.4,84.0,400.0
colombo,2018-11-02,28.9,75.0,694.0
colombo,2018-11-03,28.6,86.0,791.0
colombo,2018-11-04,29.9,68.0,638.0
colombo,2018-11-05,27.1,88.0,223.0
colombo,2018-11-06,27.2,84.0,448.0
colombo,2018-11-07,27.1,82.0,342.0
colombo,2018-11-08,27.6,83.0,629.0
colombo,2018-11-09,28.7,77.0,640.0
colombo,2018-11-10,30.3,65.0,751.0
colombo,2018-11-11,29.5,61.0,840.0
colombo,2018-11-12,28.5,69.0,854.0
colombo,2018-11-13,28.6,73.0,806.0
colombo,2018-11-14,28.9,74.0,849.0
colombo,2018-11-15,29.3,72.0,872.0
colombo,2018-11-16,28.3,82.0,702.0
colombo,2018-11-17,28.8,77.0,795.0
colombo,2018-11-18,28.8,80.0,759.0
colombo,2018-11-19,28.5,84.0,720.0
colombo,2018-11-20,27.1,87.0,491.0
colombo,2018-11-21,27.9,86.0,755.0
colombo,2018-11-22,29.2,73.0,754.0
colombo,2018-11-23,28.6,84.0,698.0
colombo,2018-11-24,28.2,79.0,727.0
colombo,2018-11-25,28.9,78.0,821.0
colombo,2018-11-26,30.5,64.0,713.0
colombo,2018-11-27,29.8,68.0,642.0
colombo,2018-11-28,29.4,73.0,685.0
colombo,2018-11-29,29.3,70.0,774.0
colombo,2018-11-30,28.4,81.0,769.0
colombo,2018-12-01,31.0,59.0,708.0
colombo,2018-12-02,30.6,61.0,839.0
colombo,2018-12-03,28.6,76.0,479.0
colombo,2018-12-04,29.1,78.0,820.0
colombo,2018-12-05,27.4,83.0,458.0
colombo,2018-12-06,28.5,76.0,462.0
colombo,2018-12-07,30.4,69.0,725.0
colombo,2018-12-08,30.8,65.0,698.0
colombo,2018-12-09,30.5,62.0,755.0
colombo,2018-12-10,29.4,65.0,617.0
colombo,2018-12-11,29.4,62.0,678.0
colombo,2018-12-12,28.3,69.0,853.0
colombo,2018-12-13,29.3,65.0,868.0
colombo,2018-12-14,29.4,64.0,830.0
colombo,2018-12-15,28.1,73.0,564.0
colombo,2018-12-16,29.0,69.0,760.0
colombo,2018-12-17,29.1,59.0,849.0
colombo,2018-12-18,29.2,69.0,841.0
colombo,2018-12-19,29.1,67.0,824.0
colombo,2018-12-20,29.1,67.0,652.0
colombo,2018-12-21,28.3,75.0,306.0
colombo,2018-12-22,28.9,74.0,847.0
colombo,2018-12-23,28.8,72.0,719.0
colombo,2018-12-24,28.6,73.0,703.0
colombo,2018-12-25,29.5,69.0,725.0
colombo,2018-12-26,28.3,79.0,781.0
colombo,2018-12-27,28.4,79.0,724.0
colombo,2018-12-28,28.6,73.0,867.0
colombo,2018-12-29,28.8,68.0,757.0
colombo,2018-12-30,31.2,51.0,727.0
colombo,2018-12-31,30.0,59.0,779.0
colombo,2019-01-01,30.6,58.0,855.0
colombo,2019-01-02,30.3,53.0,776.0
colombo,2019-01-03,30.8,52.0,784.0
colombo,2019-01-04,30.8,47.0,800.0
colombo,2019-01-05,30.7,54.0,684.0
colombo,2019-01-06,31.0,41.0,815.0
colombo,2019-01-07,30.4,53.0,906.0
colombo,2019-01-08,32.0,47.0,810.0
colombo,2019-01-09,32.5,48.0,843.0
colombo,2019-01-10,32.1,51.0,841.0
colombo,2019-01-11,30.4,58.0,685.0
colombo,2019-01-12,31.1,55.0,658.0
colombo,2019-01-13,31.6,61.0,801.0
colombo,2019-01-14,30.8,60.0,690.0
colombo,2019-01-15,31.4,54.0,778.0
colombo,2019-01-16,30.9,56.0,800.0
colombo,2019-01-17,32.2,36.0,833.0
colombo,2019-01-18,31.4,43.0,929.0
colombo,2019-01-19,30.7,45.0,914.0
colombo,2019-01-20,32.0,42.0,848.0
colombo,2019-01-21,30.5,52.0,818.0
colombo,2019-01-22,30.3,58.0,862.0
colombo,2019-01-23,32.2,43.0,923.0
colombo,2019-01-24,31.1,53.0,843.0
colombo,2019-01-25,29.8,63.0,795.0
colombo,2019-01-26,30.1,65.0,825.0
colombo,2019-01-27,30.0,64.0,802.0
colombo,2019-01-28,29.5,67.0,770.0
colombo,2019-01-29,33.2,38.0,933.0
colombo,2019-01-30,34.0,36.0,892.0
colombo,2019-01-31,33.6,36.0,939.0
colombo,2019-02-01,33.4,42.0,946.0
colombo,2019-02-02,32.8,45.0,797.0
colombo,2019-02-03,32.7,48.0,761.0
colombo,2019-02-04,31.4,61.0,717.0
colombo,2019-02-05,30.6,63.0,615.0
colombo,2019-02-06,30.2,71.0,784.0
colombo,2019-02-07,28.9,74.0,776.0
colombo,2019-02-08,29.1,77.0,671.0
colombo,2019-02-09,28.9,82.0,818.0
colombo,2019-02-10,28.6,75.0,847.0
colombo,2019-02-11,31.7,55.0,847.0
colombo,2019-02-12,32.1,54.0,939.0
colombo,2019-02-13,31.9,54.0,631.0
colombo,2019-02-14,31.1,60.0,731.0
colombo,2019-02-15,30.2,72.0,892.0
colombo,2019-02-16,29.3,81.0,769.0
colombo,2019-02-17,29.4,73.0,711.0
colombo,2019-02-18,29.6,73.0,726.0
colombo,2019-02-19,30.5,66.0,842.0
colombo,2019-02-20,30.2,65.0,893.0
colombo,2019-02-21,32.7,48.0,928.0
colombo,2019-02-22,32.9,48.0,877.0
colombo,2019-02-23,29.8,65.0,783.0
colombo,2019-02-24,30.6,59.0,774.0
colombo,2019-02-25,31.1,61.0,855.0
colombo,2019-02-26,31.0,64.0,721.0
colombo,2019-02-27,29.2,73.0,645.0
colombo,2019-02-28,30.5,58.0,903.0
colombo,2019-03-01,31.3,55.0,722.0
colombo,2019-03-02,32.5,46.0,995.0
colombo,2019-03-03,32.7,55.0,950.0
colombo,2019-03-04,29.8,68.0,774.0
colombo,2019-03-05,30.5,67.0,852.0
colombo,2019-03-06,30.6,63.0,843.0
colombo,2019-03-07,31.5,57.0,922.0
colombo,2019-03-08,30.8,64.0,833.0
colombo,2019-03-09,30.7,63.0,593.0
colombo,2019-03-10,31.4,56.0,886.0
colombo,2019-03-11,31.6,53.0,922.0
colombo,2019-03-12,30.9,57.0,912.0
colombo,2019-03-13,30.9,60.0,758.0
colombo,2019-03-14,31.9,53.0,981.0
colombo,2019-03-15,32.0,55.0,885.0
colombo,2019-03-16,31.8,56.0,857.0
colombo,2019-03-17,31.8,58.0,869.0
colombo,2019-03-18,32.3,54.0,781.0
colombo,2019-03-19,31.1,65.0,947.0
colombo,2019-03-20,31.7,59.0,833.0
colombo,2019-03-21,31.4,60.0,913.0
colombo,2019-03-22,32.1,57.0,970.0
colombo,2019-03-23,31.6,62.0,837.0
colombo,2019-03-24,32.4,53.0,913.0
colombo,2019-03-25,32.7,55.0,1012.0
colombo,2019-03-26,33.3,37.0,949.0
colombo,2019-03-27,32.5,54.0,936.0
colombo,2019-03-28,32.4,52.0,935.0
colombo,2019-03-29,31.8,52.0,791.0
colombo,2019-03-30,31.6,58.0,878.0
colombo,2019-03-31,31.9,56.0,868.0
colombo,2019-04-01,32.4,49.0,938.0
colombo,2019-04-02,31.3,56.0,763.0
colombo,2019-04-03,33.3,46.0,925.0
colombo,2019-04-04,33.6,42.0,964.0
colombo,2019-04-05,32.6,54.0,929.0
colombo,2019-04-06,32.0,56.0,877.0
colombo,2019-04-07,32.5,54.0,904.0
colombo,2019-04-08,32.9,54.0,896.0
colombo,2019-04-09,32.6,56.0,887.0
colombo,2019-04-10,32.9,57.0,875.0
colombo,2019-04-11,31.2,64.0,962.0
colombo,2019-04-12,31.5,64.0,723.0
colombo,2019-04-13,32.0,63.0,770.0
colombo,2019-04-14,32.4,57.0,738.0
colombo,2019-04-15,32.1,62.0,840.0
colombo,2019-04-16,31.9,63.0,724.0
colombo,2019-04-17,30.9,68.0,609.0
colombo,2019-04-18,31.4,71.0,825.0
colombo,2019-04-19,30.6,70.0,782.0
colombo,2019-04-20,30.5,71.0,782.0
colombo,2019-04-21,29.4,74.0,393.0
colombo,2019-04-22,31.4,70.0,846.0
colombo,2019-04-23,30.9,70.0,871.0
colombo,2019-04-24,30.6,70.0,796.0
colombo,2019-04-25,30.1,76.0,727.0
